Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60
0.837020649	0.4959279897	0.2795663601	0.0713266762	0.0418463099	0.3130878796	0.645021645	0.5746416759	0.6324596476	0.7528957529	0.5000708918	0.1106389215	0.0621851159	0.1569557595	0.3888052964	0.3500915937	0.2789348254	0.2132987013	0.3751314959	0.8282320205	0.9764966273	0.4560883345	0.0049803963	0.1950619814	0.1135245902	0.2129089107	0.1193402668	0.2434129271	0.4485592532	0.6273569831	0.2578746594	0.3248708155	0.5138086737	0.6799152093	0.8594660939	0.8535282258	0.8197026022	0.8976811896	0.8914189332	0.6502178649	0.2837290098	0.1037851038	0.1522048364	0.347075496	0.7412567529	0.5803620406	0.4237595074	0.5774183887	0.5512367491	0.6145454545	0.2270916335	0.1298145506	0.1558441558	0.2192982456	0.3628117914	0.2717948718	0.53125	0.3157894737	0.1845730028	0.1847575058
0.7028023599	0.3493356194	0.2017082786	0.130765573	0.1394876997	0.2969631819	0.246482684	0.9190738699	0.8394787502	0.7024167024	0.4535658585	0.2145369285	0.272347776	0.2901928431	0.420603872	0.5241196825	0.216247021	0.1567792208	0.1487481591	0.8203125	1	0.3943359575	0.042068454	0.1730355496	0.2232581967	0.3160039652	0.2533879609	0.325957184	0.3686079545	0.4900394162	0.1998910082	0.3292518535	0.4519584165	0.6257551669	0.6629845556	0.7353830645	0.7659085939	0.7704065717	0.6764705882	0.560130719	0.2781702374	0.1818070818	0.26108884	0.2874259212	0.6000853	0.4205979155	0.240673669	0.4040131776	0.5335689046	0.6048484848	0.2051792829	0.092724679	0.1974025974	0.8567251462	0.4172335601	0.5333333333	0.3494318182	0.4530892449	0.5757575758	0.0808314088
0.5715339233	0.3004714959	0.1107095926	0.3808844508	0.3203144814	0.0333243752	0.1996753247	0.5783902977	0.8276321635	0.9289289289	0.6682262867	0.343933177	0.2110263423	0.4201299371	0.4497943625	0.4495216772	0.3126100922	0.3766233766	0.508205344	0.8940496575	0.9935708263	0.354769451	0.0475786797	9.220366765700216E-4	0.2129098361	0.3370415244	0.1867843261	0.5108069164	0.6852678571	0.8206029615	0.4189645777	0.3748595821	0.5543421191	0.8299947006	0.7916538816	0.7151209677	0.7331073693	0.8074243527	0.7621758381	0.6445533769	0.4856977417	0.5705738706	0.5790766843	0.4795155888	0.6671879443	0.5264673615	0.1390800435	0.4393530997	0.3922261484	0.5684848485	0.1922310757	0.4136947218	1	0.8304093567	0.3832199546	0.6282051282	0.3920454545	0.1601830664	0.0661157025	0.2193995381
0.7876106195	0.4560651522	0.079500657	0.1852116025	0.1727111337	0.2749260951	0.8898809524	1	0.8071968014	0.836979837	0.7110449454	0.2952813599	0.319274507	0.2491492214	0.6635570268	0.6584571545	0.1372914724	0.048	0.4036398064	0.8627996575	0.7883642496	0.3571209488	0.120801102	0.1405593689	0.1891393443	0.2121379006	0.1817417796	0.6020996295	0.5745738636	0.6724193033	0.364359673	0.4379914626	0.768035283	0.8999470058	1	0.9205645161	0.9878635469	0.9275241759	0.7319207253	0.5091503268	0.2	0.2393162393	0.2158282685	0.37000773	0.6218367927	0.4247120132	0.2857660268	0.1656184486	0.1686017163	0.2533333333	0.171314741	0.245363766	0.2727272727	0.6549707602	0.612244898	0.0717948718	0.2301136364	0.2723112128	0.2231404959	0.3163972286
0.058259587	0.2593227604	0.3682654402	0.2722301474	0.0852143038	0.3023380812	0.6661255411	0.994707828	0.9643121576	0.7101387101	0.4339997164	0.0876318875	0.4059306175	0.3799113128	0.3749623834	0.3730917973	0.0930473526	0.1026493506	0.2297496318	0.9130993151	0.9767074199	0.3084551682	0.1463388789	0.1675033296	0.0660860656	0.2777838969	0.259691144	0.5788390284	0.4484577922	0.7159901992	0.1620708447	0.2680296563	0.6022261892	0.8976152623	0.8589546896	0.9375	0.8720752241	0.9459290839	0.669407548	0.4704793028	0.5562246671	0.4582417582	0.2013448856	0.1866786911	0.3784475405	0.247668678	0.3076783774	0.7663971249	0.5699141848	0.2436363636	0.4780876494	0.3223965763	0.4415584416	1	0.3446712018	0.8256410256	0.5625	0.3775743707	0.6721763085	0.3418013857
0.7912979351	0.5452207458	0.2992772668	0.2796005706	0.3066193254	0.4377855415	0.5181277056	0.9276736494	1	0.8076648077	0.630086488	0.3115474795	0.1207715561	0.2713210271	0.4696559334	0.4576633422	0.1104548751	0.0492467532	0.2906585315	0.8937285959	0.9274873524	0.4740824047	0.0829712832	0.1398422293	0.2558401639	0.5163564269	0.3333333333	0.6026142445	0.5403814935	0.8374347502	0.5619618529	0.5660525725	0.4839861388	0.6402755697	0.8462718625	0.8393145161	0.8822436038	0.9101590933	0.7739827114	0.5190631808	0.3895773017	0.5388278388	0.5930428036	0.5785879928	0.7984077339	0.5903730115	0.1711336472	0.2377957472	0.1383139828	0.1866666667	0.1394422311	0.637660485	0.5402597403	0.2105263158	0.2675736961	0.4179487179	0.2840909091	0.4622425629	0.4876033058	0.4180138568
0.3060471976	0.384054865	0.2687253614	0.1795054684	0.024854172	0.0470303682	0.145021645	0.4414553473	0.5644898564	1	1	0.7029601407	0.4053548294	0.1730432092	0.2744507975	0.3638306534	0.2236037716	0.2215064935	0.2943404166	0.4510916096	0.6339586847	0.8419384521	0.9723429056	1	0.6582991803	0.4848551603	0.3722029625	0.3252367229	0.4154829545	0.3802066688	0.42626703	0.0851494046	0.4052294445	0.6720720721	0.6084688555	0.4327620968	0.4118740433	0.3387750858	0.4428631668	0.462962963	0.3015634047	0.5196581197	0.5373076426	0.2349909817	0.2114017629	0.0189248491	0.2107931909	0.6145552561	0.5396264513	0.2412121212	0.2071713147	0.239657632	0.4987012987	0.5847953216	0.306122449	0.1153846154	0.0681818182	0.3638443936	0.1597796143	0.0346420323
0.5280235988	0.5327903986	0.5420499343	0.3418925345	0.3489728633	0.717011556	0.6823593074	0.3653803749	0.0579001925	0.1431431431	0.2055862753	0.4284876905	0.4411976393	0.1950087656	0.200621928	0.2460818237	0.1499326495	0.2126753247	0.3276877761	0.1235017123	0.2204890388	0.6495245885	0.9718130762	0.9751050097	0.8031762295	0.6168080185	0.4658052316	0.522745986	0.7614650974	0.4939810376	0.5034332425	0.4285553808	0.3867478736	0.1795442501	0	0.4172379032	0.5625410015	0.218363315	0.1753109846	0.2845315904	0.2868558193	0.5380952381	0.4109659899	0.1039680495	0.1694626102	0.2926494789	0.5869250272	0.882000599	0.7440686522	0.2557575758	0.359561753	0.6219686163	0.5844155844	0.8187134503	0.306122449	0.4025641026	0.4943181818	0.4370709382	0.5674931129	0.1177829099
0.1098820059	0.266180883	0.2375164258	0.130765573	0.0420999239	0.2542327331	0.3530844156	0.1298787211	0.214275137	0.0953810954	0.2129590245	0.3582942556	0.2308910321	0.0789935031	0.1955060688	0.3126399349	0.3521914827	0.2297142857	0.3351567431	0.3052226027	0.5368887015	0.5124220427	0.5198686023	0.6879418092	0.6262295082	0.6428020707	0.8423153693	0.7967270482	0.6512784091	0.8498987962	0.6728065395	0.5577398337	0.2773285729	0.3763645999	0.2636800655	0.080141129	0.3245134485	0.4007486742	0.1507484714	0.3949891068	0.4941517082	0.1902319902	0.3225139015	0.4125225457	0.3220073927	0.1571585299	0.0862006519	0.2824198862	0.4159515396	0.2072727273	0.2430278884	0.3566333809	0.3584415584	0.6315789474	0.410430839	0.4641025641	0.3039772727	0.2082379863	0.2121212121	0.2448036952
0.2927728614	0.4839262752	0.1652431012	0.0413694722	0.1468425057	0.2746573502	0.4745670996	0.5186328556	0.3860506442	0.2781352781	0.1782220332	0.3568288394	0.4256513603	0.2713210271	0.351088374	0.5004070832	0.4445135219	0.1541818182	0.4186829371	0.3663313356	0.5151770658	0.4669256722	0.3993853979	0.6017826042	0.4970286885	0.405881705	0.7103687362	0.8957389872	0.8808847403	0.914882284	0.8199455041	0.6323298135	0.172529665	0.2812930578	0.389690089	0.2744959677	0.2991471682	0.3293126755	0.229179844	0.1432461874	0.637984945	0.7783882784	0.7533945429	0.5521772739	0.6957634347	0.7922380691	0.7814197754	0.790655885	0.9056032307	0.9357575758	0.7948207171	0.5249643367	0.3584415584	0.7660818713	0.2743764172	0.4153846154	0.2613636364	0.5080091533	0.2672176309	0.182448037
0.5103244838	0.5340762966	0.4704336399	0.3770803614	0.4123763632	0.1994087611	0.1845238095	0.1966923925	0.2233081593	0.1621621622	0.2907982419	0.223915592	0.3022887577	0.2930803341	0.470859665	0.5476287401	0.5219148275	0.3502337662	0.4301493793	0.5677440068	0.7327150084	0.7591248339	0.545512345	0.6165351911	0.6613729508	0.6839960348	0.744405925	0.8020790449	0.8454748377	0.9242569511	0.9843051771	0.8527297237	0.4079596766	0.4065712772	0.4836862023	0.164516129	0.3609228078	0.3514609546	0.2603837234	0.0337690632	0.5756803706	0.842002442	0.5545066598	0.39461479	0.8295422235	0.7805814591	0.4762767113	0.3581910752	0.4962140333	0.4533333333	0.2898406375	0.2111269615	0.4987012987	0.365497076	0.2743764172	0.3435897436	0.3693181818	0.2929061785	0.4214876033	0.4896073903
0.3768436578	0.2387483926	0.3955321945	0.2729434142	0.0453969059	0.2472453641	0.1369047619	0.0846747519	0.3281504517	0.2172172172	0.3197221041	0.3767584994	0.4069382467	0.3184490048	0.3002307152	0.2160594342	0.2653611025	0.0977662338	0.0691142436	0.2940924658	0.5322512648	0.6297924548	0.6347356151	0.7319946727	0.6448770492	0.4958695892	0.6719193193	0.7246809387	0.7692775974	0.8113348248	0.9051771117	0.9777578072	0.6539955896	0.6232114467	0.7448092462	0.4732862903	0.1437787011	0.3500051991	0.3589500316	0.2166666667	0.6399536769	0.6803418803	0.3332471227	0.6757279052	0.8741825419	0.7025507405	0.6130025353	0.4489368074	0.2756183746	0.3272727273	0.3784860558	0.4721825963	0.374025974	0.9502923977	0.8390022676	0.4358974359	0.3664772727	0.2288329519	1	0.4665127021
0.3694690265	0.4020574368	0.1994086728	0.0848787447	0.2353537915	0.6259070142	0.4718614719	0.4328555678	0.3755367985	0.1688831689	0.3341840352	0.3725087925	0.6114869728	0.3505207796	0.2010231718	0.2648076532	0.3007978448	0.1206233766	0.2409004839	0.3052226027	0.492727656	0.6985993252	0.6972554837	0.6735990165	0.4979508197	0.4832029959	0.5935497426	0.8340881021	0.9016842532	0.8516032811	0.9998910082	0.9844978656	0.6988344009	0.7086380498	0.7248644779	0.4086693548	0.1343756834	0.1493189144	0.1064726966	0.3096949891	0.7614360162	1	0.6919694814	0.5672507086	0.9166903611	0.8521667581	0.5461789207	0.4129979036	0.183745583	0.4303030303	0.4541832669	0.604850214	0.6987012987	0.4152046784	0.2585034014	0.3205128205	0.0482954545	0.2425629291	0.2011019284	0.1662817552
0.209439528	0.2923274754	0.3209592641	0.2289586305	0.1858990616	0.1416285945	0.0262445887	0.1671444322	0.2496668147	0.1265551266	0.0331773713	0.0978898007	0.3556931049	0.2914303393	0.3499849534	0.3796051292	0.3743653507	0.2154805195	0.1957710919	0.255672089	0.2740303541	0.4579286372	0.5267563844	0.4398114947	0.4327868852	0.4129309395	0.4349196344	0.6899958831	0.7591314935	0.6830723341	0.7520435967	0.7910581892	0.7823164969	0.5315315315	0.382939552	0.2985887097	0.1047452438	0.2105646251	0.1485346827	0.161328976	0.6134337001	0.7798534799	0.5484288116	0.5883792837	0.818879727	0.7258639605	0.5952553423	0.3842467805	0.3523472993	0.4048484848	0.3406374502	0.6433666191	0.7064935065	0.4736842105	0.1836734694	0.1076923077	0.5681818182	0.290617849	0.3140495868	0.0207852194
0.5206489676	0.6720960137	0.3603810775	0.2441749881	0.1519147857	0.4563289438	0.2908549784	0.603969129	0.1973937509	0.0975260975	0.3183042677	0.53985932	0.4593349647	0.1378776941	0.1863777711	0.320170975	0.2002901254	0.1872207792	0.1429623396	0.4827696918	0.5090640809	0.6215110929	0.8343753311	0.6676570024	0.5722336066	0.5749531887	0.8748818153	0.8327501029	0.3779423701	0.4727815063	0.5420163488	0.4310267356	0.1109944345	0.502172761	0.6914186356	0.7085685484	0.5790509512	0.4665696163	0.5422728231	0.4701525054	0.5662999421	0.7349206349	0.6790378896	0.1750837413	0.6067671311	0.6091607241	0.3971387179	0.269541779	0.6057546694	0.7612121212	0.2330677291	0.4293865906	0.3168831169	0.2105263158	0.6235827664	0.2897435897	0.2528409091	0.3295194508	0.4297520661	0.2840646651
0.7418879056	0.3531933133	0.1846254928	0.1352829291	0.1440527517	0.3294813222	0.2583874459	0.3819184123	0.1664445432	0.1796081796	0.3147596767	0.3509671747	0.3759896358	0.2788491286	0.3803791754	0.3019539996	0.3737436535	0.1784935065	0.2865558595	0.2877782534	0.281618887	0.272773745	0.3228780333	0.2383977052	0.3961065574	0.4042295407	0.4455299926	0.719843557	0.7555803571	0.6355598168	0.7664305177	0.7034374298	0.4647695054	0.6094329624	0.6473355835	0.3965725806	0.0915154166	0.2975980035	0.2884250474	0.1347494553	0.5499710481	0.9684981685	0.9720677615	0.709610925	0.8328120557	1	1	1	0.8117112569	0.5757575758	1	1	0.8103896104	0.8742690058	0.5578231293	0.2128205128	0.4943181818	0.4828375286	0.6225895317	0.2309468822
0.4712389381	0.2756108015	0.2371879106	0.2553495007	0.6124778088	0.31040043	0.4772727273	0.2059536935	0.3531763661	0.4731874732	0.2607401106	0.1672039859	0.5539081618	0.5580076312	0.2374360518	0.4242825158	0.5807688322	0.5607272727	0.8081211866	0.8753210616	0.4991568297	0.6291790206	0.8278054466	0.6618174367	0.7700819672	0.8623196387	0.821409812	0.6805269658	0.3275162338	0.6170235432	0.7254495913	0.8759829252	0.6489551612	0.5343932167	0.2799427227	0.0629032258	0.06767986	0.3699698451	0.5963525195	0.3708061002	0.4127388535	0.5802197802	0.5951118583	0.5364596753	0.7731020756	0.7746845858	0.5785947121	0.74393531	0.6557294296	1	0.2420318725	0.2881597718	0.9246753247	0.6695906433	1	1	1	1	0.6666666667	0.2124711316
0.5140117994	0.3836262323	0.4142575558	0.3421302901	0.3086482374	0.2856758936	0.3387445887	0.3592061742	0.2598844958	0.288002288	0.3689210265	0.5493845252	0.6322153448	0.5721357121	0.5011535761	0.1799307958	0.2310641384	0.2911168831	0.2367978119	0.5918236301	0.8901770658	0.7384725488	0.4900921903	0.2634975925	0.1570696721	0.6262804274	0.7453514025	0.4979415397	0.4623579545	0.5183764781	0.421253406	0.0979555156	0.0387482936	0.075781664	0.0092052777	0.0925403226	0.1563525038	0.1250909847	0.2772506852	0.2277777778	0.1268094962	0.3466422466	0.4141988879	0.1821695439	0.0894228035	0.1006582556	0.1457805143	0.1820904462	0.2852094902	0.3466666667	0.1533864542	0.2082738944	0.3922077922	0.1286549708	0.0544217687	0.1128205128	0.2386363636	0.2242562929	0.258953168	0.143187067
0.1415929204	0.2267466781	0.1047963206	0.1806942463	0.1706822217	0.0596613813	0.2394480519	0.223814774	0.2188656893	0.1603031603	0.2136679427	0.2272860492	0.1530156902	0.2375992575	0.3349383088	0.3895786688	0.1344938348	0.1964675325	0.2866610562	0.5029965753	0.80596543	1	0.8623503232	0.6812826555	0.6207991803	0.5305650402	0.5490072487	0.5858377933	0.421773539	0.1539362949	0.0564577657	0.2070321276	0.1922713431	0.3990461049	0.3164569909	0.1659274194	0.1178657337	0.1856088177	0.1682479443	0.2203703704	0.3837869137	0.2401709402	0.1006077848	0.1191703169	0.3394938868	0.4662643993	0.4697573343	0.3300389338	0.4598687532	0.56	0.1703187251	0.0356633381	0.1168831169	0.5263157895	0.2199546485	0.3	0.1107954545	0.1990846682	0.1900826446	0.2147806005
0.1430678466	0.116588084	0.0328515112	0.0920114123	0.0913010398	0.1784466541	0.3855519481	0.3031973539	0.2693617651	0.2488202488	0.2068623281	0.1934349355	0.1859795595	0.1139527689	0.2560938911	0.3729900265	0.4595378717	0.5179220779	0.5994108984	0.7765410959	0.9224283305	1	0.9025113913	0.7372195472	0.5447745902	0.2479347946	0.0855131842	0.0323178263	0.2615665584	0.3199105145	0.3063760218	0.5	0.3632258742	0.1730789613	0.0121714227	0.2428427419	0.3811502296	0.3255693044	0.2406704617	0.1789760349	0.1434858135	0.0989010989	0.0762963921	0.1047410461	0.0699459767	0.0571859572	0.0896414343	0.1099131476	0.0580514891	0.143030303	0.1324701195	0.1255349501	0.0233766234	0.1140350877	0.074829932	0.0641025641	0.2130681818	0.1006864989	0.0550964187	0.0115473441
0.1592920354	0.1324474925	0.0509198423	0.0399429387	0.0869896018	0.0037624295	0.0514069264	0.1653803749	0.3391085444	0.3357643358	0.2773287963	0.1881594373	0.2228299986	0.2914303393	0.4362523824	0.5529208223	0.6705004663	0.6014545455	0.663686093	0.8325128425	0.9916736931	1	0.7862668221	0.5314004713	0.3803278689	0.4689943826	0.5430192247	0.2838616715	0.1762378247	0.3565569404	0.1966212534	0.3527297237	0.3895831146	0.231690514	0.1661041219	0.3709677419	0.4351629127	0.3372153478	0.2264389627	0.1909586057	0.0794441228	0.2787545788	0.2574679943	0.1417160526	0.0972419676	0.0415523862	0.1220572256	0.2351003294	0.2296819788	0.2981818182	0.1503984064	0.1669044223	0.0805194805	0.3304093567	0.0839002268	0.2820512821	0.1392045455	0.2013729977	0.0192837466	0.1986143187
0.0855457227	0.0835833691	0.0098554534	0.0378031384	0.0413390819	0.1018543402	0.1918290043	0.0613009923	0.1916185399	0.2811382811	0.2844179782	0.2570339977	0.1439470275	0.1668557286	0.2927073929	0.5272745777	0.6736089524	0.7842077922	0.8127498422	0.7099743151	0.7209106239	0.7871383294	0.7941082971	0.4773076529	0.1735655738	0.2206190109	0.606576321	0.8503499382	0.8950892857	0.7678704591	0.5107356948	0.4983149854	0.3739367846	0.3390567038	0.2685895469	0.2291330645	0.256724251	0.4220650931	0.4166139574	0.3482570806	0.0966994789	0.1969474969	0.4787275314	0.395774285	0.1343474552	0.2118760285	0.2524447664	0.2312069482	0.310449268	0.2787878788	0.1105577689	0.2282453638	0.2103896104	0.1023391813	0.126984127	0.1564102564	0.0767045455	0.1441647597	0.0771349862	0.1085450346
0.1607669617	0.1663094728	0.1317345598	0.1162624822	0.2348465635	0.3797366299	0.4439935065	0.3214994487	0.2440396861	0.280995281	0.1346944563	0	0.2284439326	0.2930803341	0.4974420704	0.6660899654	0.7570199979	0.8425974026	0.97948664	1	1	0.9991820877	0.9011338349	0.6724720828	0.4982581967	0.4179975768	0.47263368	0.6084808563	0.7129667208	0.6075423458	0.3348228883	0.2800494271	0.403129266	0.3793322734	0.2248133374	0.0870967742	0	0.0479359468	0.0068522032	0.1103485839	0.1951360741	0.2296703297	0.1078494763	0.1935068281	0.2381290873	0.1450905101	0.2011952191	0.2542677448	0.3008581524	0.2436363636	0.0707171315	0.1369472183	0.1480519481	0.0467836257	0.0430839002	0.1461538462	0.0994318182	0.2242562929	0.2121212121	0
0.0752212389	0.0270038577	0.0867279895	0.1248216833	0.2150646716	0.3130878796	0.4177489177	0.4127894157	0.338516215	0.294008294	0.1263292216	0.075908558	0.3739743774	0.3593895019	0.5077740997	0.654386322	0.6965081339	0.7435844156	0.8271617926	0.849422089	0.9594224283	0.9834372764	0.8627741867	0.6314926749	0.4945696721	0.4927855491	0.6779073432	0.8442774804	0.8186891234	0.5698306168	0.2689918256	0.2644349584	0.2528614932	0.1781664017	0.1250894958	0.0882056452	0.058714192	0.0471040865	0.0551338815	0.1557734205	0.2267515924	0.2648351648	0.1338419759	0.2217212059	0.2867500711	0.2450630828	0.2013763129	0.1191973645	0.1539626451	0.1018181818	0.0388446215	0.0641940086	0.0623376623	0.0292397661	0.0158730159	0.0641025641	0.0482954545	0.1350114416	0.0688705234	0.1062355658
0.1445427729	0.0522931847	0	0.0932001902	0.1633274157	0.3926363881	0.4017857143	0.2538037486	0.235598993	0.1761761762	0.0703246845	0.0191969519	0.1501367497	0.2414148706	0.426221286	0.6065540403	0.7342244327	0.8057142857	0.8954344624	0.9575128425	0.9116779089	0.91207443	0.7722793261	0.5014855035	0.3277663934	0.2609318207	0.2195608782	0.3500411692	0.5703125	0.594119527	0.4502452316	0.3607054594	0.4155203192	0.3870694224	0.2935460775	0.2074596774	0.083205773	0.1042944785	0.1214421252	0.095751634	0.1486971627	0.2253968254	0.1697918014	0.2288070085	0.2843332386	0.1049094899	0.1316551974	0.2243186583	0.2266532055	0.1624242424	0.1733067729	0.1554921541	0.0467532468	0.1081871345	0.0975056689	0.0692307692	0.0596590909	0.0823798627	0.1377410468	0.0207852194
0.0235988201	0.0227175311	0.0213534823	0.1179267713	0.2069490236	0.3160440742	0.4439935065	0.2906284454	0.4215904043	0.4799084799	0.4219481072	0.4435814771	0.3047358572	0.1010621842	0.2077440064	0.2278648484	0.1636099886	0.1348571429	0.0772143909	0.0263270548	0.1101391231	0.3140783151	0.4985694606	0.666017826	0.7854508197	0.8830267651	0.9364429037	0.9478180321	0.9025974026	0.9095557686	0.9096457766	0.8629521456	0.7038748294	0.6897721251	0.6365960929	0.6853830645	0.6439973759	0.4734324633	0.3977440439	0.4491285403	0.4847712797	0.5294261294	0.5590327169	0.6339860861	0.6696047768	0.4382885354	0.4058312206	0.5408805031	0.4997476022	0.3042424242	0.1284860558	0.1241084165	0.3142857143	0.1725146199	0.074829932	0.1641025641	0.1619318182	0.0961098398	0.0027548209	0.0531177829
0.1371681416	0.0737248178	0.0850854139	0.0413694722	0.1666243977	0.1964525665	0.3244047619	0.2740904079	0.2976454909	0.3728013728	0.2692471289	0.4104630715	0.3994530013	0.1841806744	0.0877720935	0.147364136	0.1503471143	0.1875324675	0.1611613718	0.0909674658	9.485666104553099E-4	0.1967079031	0.3994913638	0.5843663559	0.6850409836	0.7330102434	0.8725706482	0.9032523672	0.8506493506	0.9027378289	1	1	0.7662501313	0.6816110228	0.6526541884	0.6858870968	0.7202055543	0.5769990642	0.5695762176	0.6651416122	0.6347423277	0.5459096459	0.6350704772	0.7423344499	0.7126812624	0.5543060889	0.565555958	0.6684636119	0.5477031802	0.5018181818	0.2519920319	0.1754636234	0.1142857143	0.2748538012	0.2176870748	0.2256410256	0.2272727273	0.0389016018	0.129476584	0.0692840647
0.0678466077	0.1915987998	0.0900131406	0.1557299097	0.2556429115	0.2464391293	0.4255952381	0.4551267916	0.4421738487	0.4036894037	0.3991209414	0.4682004689	0.3270476465	0.1664432299	0.1156585415	0.1951964177	0.2473318827	0.3011948052	0.194613928	0.064640411	0.0067453626	0.1044882936	0.2835646922	0.4218830038	0.5629098361	0.7604361714	0.9214203173	0.9329971182	0.9338474026	1	0.9619618529	0.9069871939	0.7485036228	0.7236883943	0.7482867955	0.7973790323	0.8005685546	0.5793906624	0.4596247101	0.5144880174	0.4609148813	0.4759462759	0.6255010992	0.692991497	0.6376172875	0.3667032364	0.279065556	0.4070080863	0.4750126199	0.3163636364	0.078685259	0.2225392297	0.2987012987	0.3011695906	0.0340136054	0.2384615385	0.1960227273	0.1304347826	0.044077135	0.0692840647
0.1622418879	0.0917273896	0.049934297	0.108892059	0.1722039057	0.2738511153	0.3314393939	0.3664829107	0.444098919	0.4412984413	0.3767191266	0.3294255569	0.334820786	0.158090131	0.1386297522	0.2907592103	0.3404828515	0.3648831169	0.2615190406	0.1672731164	0.1172006745	0.1149166752	0.1571473985	0.3638971417	0.5667008197	0.7295957705	0.8325454354	0.8504528613	0.9021915584	1	0.9988010899	0.8434059762	0.6232279744	0.6119766826	0.6762810678	0.7753024194	0.8455062322	0.7323489654	0.6244992621	0.6090413943	0.4716850029	0.4035409035	0.4907539118	0.6377222365	0.6216946261	0.3296763577	0.2042738138	0.4953578916	0.4709742554	0.2727272727	0.2131474104	0.3038516405	0.3818181818	0.2134502924	0.1179138322	0.0487179487	0.1534090909	0.1121281465	0.0716253444	0.0346420323
0.1792035398	0.1830261466	0.1747700394	0.1481217309	0.1818412376	0.3085192153	0.3417207792	0.3691289967	0.4026358655	0.4062634063	0.3143343258	0.3465709261	0.2972506118	0.1899556564	0.1242852844	0.1049257073	0.1497254171	0.1880519481	0.121186619	0.008989726	0.0119097808	0.2210407934	0.4515206104	0.6283167708	0.7470286885	0.8853397951	0.9938018699	0.9955743104	0.9318181818	0.930116118	0.912479564	0.8184677601	0.6707970177	0.6547959724	0.6295387133	0.6601814516	0.6157883228	0.4348549444	0.2907442547	0.4401960784	0.4591777649	0.4853479853	0.5432561748	0.5870909559	0.5622689792	0.4067471201	0.3793915248	0.4666067685	0.4462392731	0.3212121212	0.1205179283	0.1184022825	0.1480519481	0.0263157895	0.0884353741	0.1923076923	0.0795454545	0.1372997712	0.129476584	0.1016166282
0.2138643068	0.1530218603	0.0653745072	0.0401806942	0.0986558458	0.1513034131	0.2451298701	0.2022050717	0.3642825411	0.431002431	0.2698142634	0.3495017585	0.3217216064	0.1965556358	0.1131507674	0.109403623	0.0556419024	0.1433766234	0.1329686514	0.0946061644	0	0.1621511093	0.3683373954	0.5591640201	0.6492827869	0.7217755259	0.8469377035	0.9058254426	0.8648538961	0.8819644189	0.9354768392	0.9119299034	0.7063950436	0.6346581876	0.6167536054	0.6822580645	0.763831183	0.6132889675	0.5644107105	0.6538126362	0.6064852345	0.5993894994	0.6500711238	0.7436227776	0.8397782201	0.6586670324	0.7021006882	0.8322851153	0.720343261	0.5139393939	0.2699203187	0.2738944365	0.1688311688	0.1754385965	0.1814058957	0.2179487179	0.2017045455	0.0892448513	0.1487603306	0.0346420323
0.1489675516	0.0625803686	0.108738502	0.0684736091	0.1057570378	0.1139478635	0.2002164502	0.1779492834	0.2037612913	0.2855712856	0.2912235928	0.2712485346	0.2103066072	0.1460245437	0.1624034507	0.1836963159	0.2678478914	0.3463896104	0.4013254786	0.3751070205	0.4852445194	0.642265617	0.7580798983	0.8454051839	0.9081967213	0.8801630135	0.8097489232	0.6684849732	0.5300324675	0.4894002344	0.5633787466	0.6004268704	0.5012076026	0.4285108638	0.3177866421	0.2269153226	0.1202711568	0.1315379016	0.2448872022	0.3935729847	0.4756224667	0.4978021978	0.484029484	0.3892038135	0.2941427353	0.2454744926	0.3058674393	0.4016172507	0.3881877839	0.2690909091	0.2041832669	0.1640513552	0.161038961	0.0029239766	0.0453514739	0.1153846154	0.0738636364	0.0434782609	0.0578512397	0.0600461894
0.0420353982	0.0090012859	0.0243101183	7.132667617689034E-4	0.0895257418	0.2050524053	0.3108766234	0.2081587652	0.2815045165	0.3153153153	0.3095136821	0.3874560375	0.2795451274	0.0448592348	0.1166616511	0.2692855689	0.401201948	0.5095064935	0.5641699979	0.5882919521	0.6577782462	0.7825375728	0.8912790082	0.9823788546	1	0.8303777949	0.5855657107	0.2832441334	0	0.203792479	0.4199455041	0.5070770613	0.5179040218	0.609326974	0.5139613378	0.3726814516	0.220642904	0.1390246439	0.1588656968	0.3412854031	0.2565141865	0.289010989	0.3499288762	0.2992785365	0.2450952516	0.1998080088	0.2127852227	0.2599580713	0.1978798587	0.1587878788	0.0916334661	0.0998573466	0.1714285714	0.2076023392	0.0634920635	0.1538461538	0.0965909091	0.0755148741	0.0303030303	0.0715935335
